resource	comparison	marker_jaccard
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.2222222222222222
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.2222222222222222
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.07142857142857142
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.08333333333333333
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.18181818181818182
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.07692307692307693
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.125
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.058823529411764705
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.06666666666666667
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
CAP ontology	Random different labels	0.0
