cluster	profile_idx	profile_uid	paper_key	cell_type	normalized_cell_type	marker_names	marker_ids
31	1667	hca|0148_10.1113_jp287812_fd3137bc12|CLEC10A HI DC	hca:0148_10.1113_jp287812_fd3137bc12	CLEC10A HI DC	CLEC 10 A HI DC	IL1R2;CLEC10A;CD1C	ENSG00000115590;ENSG00000132514;ENSG00000158481
31	1830	hca|0190_10.1038_s41467-019-14118-w_eee71dc5ea|MDC2	hca:0190_10.1038_s41467-019-14118-w_eee71dc5ea	MDC2	MDC 2	CLEC10A;CD1C;FCER1A	ENSG00000132514;ENSG00000158481;ENSG00000179639
31	1933	hca|0215_10.1038_s42003-020-01625-6_cc9e14f4ea|MACROPHAGE SUBCLUSTER	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	MACROPHAGE SUBCLUSTER	MACROPHAGE SUBCLUSTER	MSR1;CLEC10A;CD1C;FCER1A	ENSG00000038945;ENSG00000132514;ENSG00000158481;ENSG00000179639
31	2625	hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa|CDC2	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	CDC2	CDC 2	CD1C;IL22RA2;FCER1A	ENSG00000158481;ENSG00000164485;ENSG00000179639
31	3156	hca|0479_10.1016_j.xcrm.2022.100657_bf09154d98|CD1C+ MDCS	hca:0479_10.1016_j.xcrm.2022.100657_bf09154d98	CD1C+ MDCS	CD 1 C MDCS	CLEC10A;CD1C;FCER1A	ENSG00000132514;ENSG00000158481;ENSG00000179639
32	7	biorxiv|03092aac-75a4-1014-b9cc-d44d468fbd97|CD4+ TISSUE RESIDENT MEMORY T CELL (TRM)	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	CD4+ TISSUE RESIDENT MEMORY T CELL (TRM)	CD 4 TISSUE RESIDENT MEMORY T CELL TRM	ITGAE;CD69;CXCR6	ENSG00000083457;ENSG00000110848;ENSG00000172215
32	812	biorxiv|e2efdcad-73c4-1014-9c6c-8a89f519fd2d|CD8.4	biorxiv:e2efdcad-73c4-1014-9c6c-8a89f519fd2d	CD8.4	CD 8 4	ITGAE;CD69;KLRC1;CXCR6;ZNF683;ITGA1	ENSG00000083457;ENSG00000110848;ENSG00000134545;ENSG00000172215;ENSG00000176083;ENSG00000213949
32	1705	hca|0151_10.1038_s41586-022-04718-w_1bf3167cbc|CD8+ T CELL	hca:0151_10.1038_s41586-022-04718-w_1bf3167cbc	CD8+ T CELL	CD 8 T CELL	ITGAE;CD69;PDCD1	ENSG00000083457;ENSG00000110848;ENSG00000188389
32	2748	hca|0390_10.1038_s41591-020-0901-9_be86edb292|ZNF683 + -EXPANDED CLONE	hca:0390_10.1038_s41591-020-0901-9_be86edb292	ZNF683 + -EXPANDED CLONE	ZNF 683 EXPANDED CLONE	ITGAE;XCL1;CXCR6	ENSG00000083457;ENSG00000143184;ENSG00000172215
32	3330	hca|0508_10.1016_j.devcel.2022.07.004_cfe769c9cf|TISSUE RESIDENT MEMORY T (TRM) CELL	hca:0508_10.1016_j.devcel.2022.07.004_cfe769c9cf	TISSUE RESIDENT MEMORY T (TRM) CELL	TISSUE RESIDENT MEMORY T TRM CELL	CD69;ZNF683;ITGA1	ENSG00000110848;ENSG00000176083;ENSG00000213949
33	24	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b|ICOS	biorxiv:09d40fbc-6c3d-1014-b39f-eee50a07ad3b	ICOS	ICOS	EPCAM;EHF;KRT7;ELF3;KRT19	ENSG00000119888;ENSG00000135373;ENSG00000135480;ENSG00000163435;ENSG00000171345
33	746	biorxiv|d2042444-7138-1014-94ac-a1f590fd3173|BILE DUCT CELL	biorxiv:d2042444-7138-1014-94ac-a1f590fd3173	BILE DUCT CELL	BILE DUCT CELL	EPCAM;KRT7;KRT19	ENSG00000119888;ENSG00000135480;ENSG00000171345
33	1723	hca|0158_10.2337_db21-0830_d021248f76|KERA B	hca:0158_10.2337_db21-0830_d021248f76	KERA B	KERA B	KRT7;AQP5;KRT19	ENSG00000135480;ENSG00000161798;ENSG00000171345
33	2130	hca|0274_10.1016_j.isci.2021.103592_3ec037cca1|C6	hca:0274_10.1016_j.isci.2021.103592_3ec037cca1	C6	C 6	WFDC2;KRT7;KRT19	ENSG00000101443;ENSG00000135480;ENSG00000171345
33	2202	hca|0286_10.1038_s41467-018-06318-7_d818827349|CHOLANGIOCYTE	hca:0286_10.1038_s41467-018-06318-7_d818827349	CHOLANGIOCYTE	CHOLANGIOCYTE	EPCAM;CXCL6;SOX9;CLDN10;KRT7;KRT19	ENSG00000119888;ENSG00000124875;ENSG00000125398;ENSG00000134873;ENSG00000135480;ENSG00000171345
34	85	biorxiv|1e0a6787-73c3-1014-991b-bc3d9c192616|HLA-DR-HIGH INTERMEDIATE MONOCYTES	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	HLA-DR-HIGH INTERMEDIATE MONOCYTES	HLA DR HIGH INTERMEDIATE MONOCYTES	IFI6;IFI44L;MX1;MX2;ISG15	ENSG00000126709;ENSG00000137959;ENSG00000157601;ENSG00000183486;ENSG00000187608
34	86	biorxiv|1e0a6787-73c3-1014-991b-bc3d9c192616|ISG+ AP1 HIGH CLASSICAL MONOCYTES	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ AP1 HIGH CLASSICAL MONOCYTES	ISG AP 1 HIGH CLASSICAL MONOCYTES	IFI6;IFI44L;MX1;MX2;ISG15	ENSG00000126709;ENSG00000137959;ENSG00000157601;ENSG00000183486;ENSG00000187608
34	87	biorxiv|1e0a6787-73c3-1014-991b-bc3d9c192616|ISG+ AP1LOW CLASSICAL MONOCYTES	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ AP1LOW CLASSICAL MONOCYTES	ISG AP 1 LOW CLASSICAL MONOCYTES	IFI6;IFI44L;MX1;MX2;ISG15	ENSG00000126709;ENSG00000137959;ENSG00000157601;ENSG00000183486;ENSG00000187608
34	90	biorxiv|1e0a6787-73c3-1014-991b-bc3d9c192616|ISG+ NON-CLASSICAL MONOCYTES	biorxiv:1e0a6787-73c3-1014-991b-bc3d9c192616	ISG+ NON-CLASSICAL MONOCYTES	ISG NON CLASSICAL MONOCYTES	IFI6;IFI44L;MX1;MX2;ISG15	ENSG00000126709;ENSG00000137959;ENSG00000157601;ENSG00000183486;ENSG00000187608
34	293	biorxiv|55d0fee5-7079-1014-8ef3-9aa3522a8f21|CORE ISGS	biorxiv:55d0fee5-7079-1014-8ef3-9aa3522a8f21	CORE ISGS	CORE ISGS	IFIT3;IFI6;TRIM22;XAF1;RSAD2;IFI44L;MX1;MX2;IFIT1;ISG15	ENSG00000119917;ENSG00000126709;ENSG00000132274;ENSG00000132530;ENSG00000134321;ENSG00000137959;ENSG00000157601;ENSG00000183486;ENSG00000185745;ENSG00000187608
35	132	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9|EPITHELIAL CELL	biorxiv:2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	EPITHELIAL CELL	EPITHELIAL CELL	CDH1;EPCAM;SOX9;NKX2-1;SOX2	ENSG00000105325;ENSG00000119888;ENSG00000125398;ENSG00000136352;ENSG00000181449
35	466	biorxiv|8c3ef8a4-6c0e-1014-9b81-f1618d3e39b1|NEURONAL STEM/PROGENITOR CELL	biorxiv:8c3ef8a4-6c0e-1014-9b81-f1618d3e39b1	NEURONAL STEM/PROGENITOR CELL	NEURONAL STEM PROGENITOR CELL	EFNB3;ASCL1;SOX2	ENSG00000108947;ENSG00000139352;ENSG00000181449
35	699	biorxiv|c704e998-6f4b-1014-8cb1-c3d28b577fb8|EPITHELIAL CELL	biorxiv:c704e998-6f4b-1014-8cb1-c3d28b577fb8	EPITHELIAL CELL	EPITHELIAL CELL	SOX9;ASCL1;SOX2	ENSG00000125398;ENSG00000139352;ENSG00000181449
35	834	biorxiv|e3c88c7c-7fe3-1014-8c3f-f97dd191bd5b|DUCTAL	biorxiv:e3c88c7c-7fe3-1014-8c3f-f97dd191bd5b	DUCTAL	DUCTAL	CDH1;EPCAM;SOX9;KRT19	ENSG00000105325;ENSG00000119888;ENSG00000125398;ENSG00000171345
35	2104	hca|0265_10.1038_s41591-019-0750-6_ba0c7c2ce5|EPITHELIAL CELL	hca:0265_10.1038_s41591-019-0750-6_ba0c7c2ce5	EPITHELIAL CELL	EPITHELIAL CELL	CDH1;SOX9;SOX2	ENSG00000105325;ENSG00000125398;ENSG00000181449
36	398	biorxiv|7883a920-6c54-1014-9611-e2c343a4c7dc|GLOMERULAR CELL	biorxiv:7883a920-6c54-1014-9611-e2c343a4c7dc	GLOMERULAR CELL	GLOMERULAR CELL	PODXL;PTPRO;NPHS1;WT1	ENSG00000128567;ENSG00000151490;ENSG00000161270;ENSG00000184937
36	1497	hca|0105_10.1038_s41563-020-00853-9_ec3e5ef313|PODOCYTE	hca:0105_10.1038_s41563-020-00853-9_ec3e5ef313	PODOCYTE	PODOCYTE	PODXL;NPHS1;MAFB	ENSG00000128567;ENSG00000161270;ENSG00000204103
36	1745	hca|0162_10.1016_j.kint.2021.11.031_93f85a569c|POD	hca:0162_10.1016_j.kint.2021.11.031_93f85a569c	POD	POD	NPHS2;NPHS1;WT1	ENSG00000116218;ENSG00000161270;ENSG00000184937
36	2239	hca|0290_10.1101_235499_566cff6e3c|PODOCYTE	hca:0290_10.1101_235499_566cff6e3c	PODOCYTE	PODOCYTE	VEGFA;TCF21;PODXL;NPHS1;WT1	ENSG00000112715;ENSG00000118526;ENSG00000128567;ENSG00000161270;ENSG00000184937
36	2740	hca|0389_10.1038_s41591-024-02807-z_9d82b71a18|PODOCYTE	hca:0389_10.1038_s41591-024-02807-z_9d82b71a18	PODOCYTE	PODOCYTE	NPHS2;PODXL;NPHS1;WT1;MAFB	ENSG00000116218;ENSG00000128567;ENSG00000161270;ENSG00000184937;ENSG00000204103
37	401	biorxiv|7883a920-6c54-1014-9611-e2c343a4c7dc|PROXIMAL	biorxiv:7883a920-6c54-1014-9611-e2c343a4c7dc	PROXIMAL	PROXIMAL	LRP2;CUBN;HNF1B	ENSG00000081479;ENSG00000107611;ENSG00000275410
37	1499	hca|0105_10.1038_s41563-020-00853-9_ec3e5ef313|PROXIMAL TUBULE	hca:0105_10.1038_s41563-020-00853-9_ec3e5ef313	PROXIMAL TUBULE	PROXIMAL TUBULE	LRP2;HNF4A;CUBN	ENSG00000081479;ENSG00000101076;ENSG00000107611
37	1564	hca|0120_10.1038_s41467-022-34255-z_c90043e943|PT-1	hca:0120_10.1038_s41467-022-34255-z_c90043e943	PT-1	PT 1	LRP2;CUBN;VCAM1	ENSG00000081479;ENSG00000107611;ENSG00000162692
37	1871	hca|0200_10.1242_dev.172361_e8969b05b0|PROXIMAL NEPHRON SEGMENT	hca:0200_10.1242_dev.172361_e8969b05b0	PROXIMAL NEPHRON SEGMENT	PROXIMAL NEPHRON SEGMENT	LRP2;HNF4A;CUBN;EPCAM	ENSG00000081479;ENSG00000101076;ENSG00000107611;ENSG00000119888
37	1872	hca|0200_10.1242_dev.172361_e8969b05b0|PROXIMAL TUBULE	hca:0200_10.1242_dev.172361_e8969b05b0	PROXIMAL TUBULE	PROXIMAL TUBULE	LRP2;HNF4A;CUBN	ENSG00000081479;ENSG00000101076;ENSG00000107611
38	773	biorxiv|d8ee72e2-7047-1014-a159-a9ef37bce7a4|EPITHELIAL CELL-DOMINANT DOMAIN 0	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	EPITHELIAL CELL-DOMINANT DOMAIN 0	EPITHELIAL CELL DOMINANT DOMAIN 0	EFNB2;LAMA5;SOX17	ENSG00000125266;ENSG00000130702;ENSG00000164736
38	1512	hca|0109_10.7554_elife.91792.1_056dda27be|ARTERIOLAR ENDOTHELIAL CELLS	hca:0109_10.7554_elife.91792.1_056dda27be	ARTERIOLAR ENDOTHELIAL CELLS	ARTERIOLAR ENDOTHELIAL CELLS	EFNB2;HEY1;SOX17	ENSG00000125266;ENSG00000164683;ENSG00000164736
38	2571	hca|0365_10.3389_fendo.2022.874915_81de77d539|ECS III	hca:0365_10.3389_fendo.2022.874915_81de77d539	ECS III	ECS III	SEMA3G;HEY1;SOX17	ENSG00000010319;ENSG00000164683;ENSG00000164736
38	3284	hca|0500_10.1073_pnas.2306153120_5c49b25904|C20	hca:0500_10.1073_pnas.2306153120_5c49b25904	C20	C 20	SEMA3G;BMX;HEY1	ENSG00000010319;ENSG00000102010;ENSG00000164683
38	3288	hca|0500_10.1073_pnas.2306153120_5c49b25904|C27	hca:0500_10.1073_pnas.2306153120_5c49b25904	C27	C 27	SEMA3G;BMX;HEY1	ENSG00000010319;ENSG00000102010;ENSG00000164683
39	894	biorxiv|ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4|AT2	biorxiv:ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	AT2	AT 2	ACE2;FURIN;TMPRSS2	ENSG00000130234;ENSG00000140564;ENSG00000184012
39	895	biorxiv|ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4|TRANSIENT SECRETORY CELL	biorxiv:ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	TRANSIENT SECRETORY CELL	TRANSIENT SECRETORY CELL	CIT;ACE2;FURIN;TMPRSS2	ENSG00000122966;ENSG00000130234;ENSG00000140564;ENSG00000184012
39	2128	hca|0273_10.15252_embj.20105114_43aa56d0ae|TRANSIENT SECRETORY CELL	hca:0273_10.15252_embj.20105114_43aa56d0ae	TRANSIENT SECRETORY CELL	TRANSIENT SECRETORY CELL	CIT;ACE2;FURIN;TMPRSS2	ENSG00000122966;ENSG00000130234;ENSG00000140564;ENSG00000184012
39	2761	hca|0396_10.7554_elife.62522_10df7c4591|AT1	hca:0396_10.7554_elife.62522_10df7c4591	AT1	AT 1	ACE2;CTSL;FURIN;BSG;TMPRSS2	ENSG00000130234;ENSG00000135047;ENSG00000140564;ENSG00000172270;ENSG00000184012
39	2762	hca|0396_10.7554_elife.62522_10df7c4591|AT2	hca:0396_10.7554_elife.62522_10df7c4591	AT2	AT 2	ACE2;CTSL;FURIN;SLC6A20;BSG;TMPRSS2	ENSG00000130234;ENSG00000135047;ENSG00000140564;ENSG00000163817;ENSG00000172270;ENSG00000184012
40	20	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b|CLUSTER 3	biorxiv:09d40fbc-6c3d-1014-b39f-eee50a07ad3b	CLUSTER 3	CLUSTER 3	GLUL;CYP1A2;CYP3A4	ENSG00000135821;ENSG00000140505;ENSG00000160868
40	964	hca|0002_10.1038_s41586-019-1373-2_de5bb9e220|HEPATOCYTE	hca:0002_10.1038_s41586-019-1373-2_de5bb9e220	HEPATOCYTE	HEPATOCYTE	PCK1;CYP2E1;GLUL;CYP1A2;CPS1;ALB	ENSG00000124253;ENSG00000130649;ENSG00000135821;ENSG00000140505;ENSG00000162877;ENSG00000188878
40	3059	hca|0457_10.1101_2024.02.02.578633_57d5a20898|HEP 3	hca:0457_10.1101_2024.02.02.578633_57d5a20898	HEP 3	HEP 3	CYP2E1;GLUL;CYP1A2	ENSG00000130649;ENSG00000135821;ENSG00000140505
40	3066	hca|0458_10.1038_s41467-024-55325-4_d40c28a5ea|HEP 3	hca:0458_10.1038_s41467-024-55325-4_d40c28a5ea	HEP 3	HEP 3	CYP2E1;GLUL;CYP1A2	ENSG00000130649;ENSG00000135821;ENSG00000140505
41	23	biorxiv|09d40fbc-6c3d-1014-b39f-eee50a07ad3b|DM-ICOS	biorxiv:09d40fbc-6c3d-1014-b39f-eee50a07ad3b	DM-ICOS	DM ICOS	MUC5B;TFF3;TFF1	ENSG00000117983;ENSG00000160180;ENSG00000160182
41	339	biorxiv|6ca25eee-7853-1014-8aed-fc8cff0a87e5|GOBLET	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	GOBLET	GOBLET	MUC5B;TFF3;MSMB	ENSG00000117983;ENSG00000160180;ENSG00000263639
41	2134	hca|0274_10.1016_j.isci.2021.103592_3ec037cca1|M-ACINAR	hca:0274_10.1016_j.isci.2021.103592_3ec037cca1	M-ACINAR	M ACINAR	BPIFB2;MUC5B;TFF3	ENSG00000078898;ENSG00000117983;ENSG00000160180
41	3256	hca|0492_10.1038_s41591-021-01332-7_1dacee7a8b|SECRETORY4	hca:0492_10.1038_s41591-021-01332-7_1dacee7a8b	SECRETORY4	SECRETORY 4	MUC5B;TFF3;TFF1;ANG	ENSG00000117983;ENSG00000160180;ENSG00000160182;ENSG00000214274
42	134	biorxiv|2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9|MESENCHYMAL STEM CELL	biorxiv:2439b48c-6d2d-1014-8b64-9f8fdc0d5fe9	MESENCHYMAL STEM CELL	MESENCHYMAL STEM CELL	CD44;ENG;THY1	ENSG00000026508;ENSG00000106991;ENSG00000154096
42	254	biorxiv|48122146-7aab-1014-a240-edfb3f67c90f|IMSCS	biorxiv:48122146-7aab-1014-a240-edfb3f67c90f	IMSCS	IMSCS	CD44;ENG;NT5E;THY1	ENSG00000026508;ENSG00000106991;ENSG00000135318;ENSG00000154096
42	374	biorxiv|74193868-6d98-1014-a02e-d07ed370ea57|MSCS	biorxiv:74193868-6d98-1014-a02e-d07ed370ea57	MSCS	MSCS	CD44;NGFR;ENG;NT5E;THY1;CD47	ENSG00000026508;ENSG00000064300;ENSG00000106991;ENSG00000135318;ENSG00000154096;ENSG00000196776
42	860	biorxiv|e78eaa01-6c93-1014-839e-bb3dc2108ab1|HTDSCS	biorxiv:e78eaa01-6c93-1014-839e-bb3dc2108ab1	HTDSCS	HTDSCS	CD44;ENG;THY1	ENSG00000026508;ENSG00000106991;ENSG00000154096
43	136	biorxiv|24629940-6c09-1014-990c-ab0ee25195e2|HEMATOPOIETIC LINEAGES	biorxiv:24629940-6c09-1014-990c-ab0ee25195e2	HEMATOPOIETIC LINEAGES	HEMATOPOIETIC LINEAGES	GATA1;KLF1;FLI1	ENSG00000102145;ENSG00000105610;ENSG00000177731
43	183	biorxiv|35208be1-70ce-1014-9f75-f7d24dac9096|BASOEB	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	BASOEB	BASOEB	GATA1;KLF1;FOXO3	ENSG00000102145;ENSG00000105610;ENSG00000118689
43	1991	hca|0229_10.15252_msb.20178041_0277072a61|MEP	hca:0229_10.15252_msb.20178041_0277072a61	MEP	MEP	GATA1;KLF1;CD36	ENSG00000102145;ENSG00000105610;ENSG00000135218
43	2501	hca|0355_10.3389_fgene.2021.745483_5f4326fce7|ERYTHROBLAST	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	ERYTHROBLAST	ERYTHROBLAST	GATA1;KLF1;GATA2	ENSG00000102145;ENSG00000105610;ENSG00000179348
44	283	biorxiv|53fe4c58-6d7e-1014-9234-a9ab6cb90679|ICAFS	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	ICAFS	ICAFS	IL6;CXCL1;MMP1	ENSG00000136244;ENSG00000163739;ENSG00000196611
44	710	biorxiv|c94927bb-7bec-1014-9cd8-fedd121e156b|FIBRO-ADIPOGENIC PROGENITOR	biorxiv:c94927bb-7bec-1014-9cd8-fedd121e156b	FIBRO-ADIPOGENIC PROGENITOR	FIBRO ADIPOGENIC PROGENITOR	IL6;CXCL1;CXCL8	ENSG00000136244;ENSG00000163739;ENSG00000169429
44	826	biorxiv|e3312584-7421-1014-b0a7-823d4471ccf1|CLUSTER 0	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	CLUSTER 0	CLUSTER 0	IL24;CXCL1;CXCL8	ENSG00000162892;ENSG00000163739;ENSG00000169429
44	1541	hca|0111_10.1038_s41586-020-2157-4_a7b8710c09|C5 ENDOTHELIAL CELL	hca:0111_10.1038_s41586-020-2157-4_a7b8710c09	C5 ENDOTHELIAL CELL	C 5 ENDOTHELIAL CELL	HMOX1;IL6;CXCL8	ENSG00000100292;ENSG00000136244;ENSG00000169429
45	303	biorxiv|5a3c7d4e-70da-1014-80b6-cd48bfa975fe|DCS	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	DCS	DCS	IRF8;CD1C;CLEC9A	ENSG00000140968;ENSG00000158481;ENSG00000197992
45	1026	hca|0019_10.1126_science.aba7721_1646acb14b|DENDRITIC CELL SUBTYPE	hca:0019_10.1126_science.aba7721_1646acb14b	DENDRITIC CELL SUBTYPE	DENDRITIC CELL SUBTYPE	CD1C;S100A9;CLEC9A	ENSG00000158481;ENSG00000163220;ENSG00000197992
45	2546	hca|0364_10.1161_circulationaha.120.046528_00aa2deb4c|DC	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	DC	DC	FLT3;IRF8;CLEC9A	ENSG00000122025;ENSG00000140968;ENSG00000197992
45	2624	hca|0372_10.1016_j.ccell.2021.10.009_d6ab4790aa|CDC1	hca:0372_10.1016_j.ccell.2021.10.009_d6ab4790aa	CDC1	CDC 1	WDFY4;IRF8;CLEC9A	ENSG00000128815;ENSG00000140968;ENSG00000197992
46	338	biorxiv|6ca25eee-7853-1014-8aed-fc8cff0a87e5|AT0	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	AT0	AT 0	SCGB3A2;SFTPC;SFTPB	ENSG00000164265;ENSG00000168484;ENSG00000168878
46	345	biorxiv|6ca25eee-7853-1014-8aed-fc8cff0a87e5|PRE-TERMINAL BRONCHIOLE SECRETORY CELL (PRE-TB-SC)	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	PRE-TERMINAL BRONCHIOLE SECRETORY CELL (PRE-TB-SC)	PRE TERMINAL BRONCHIOLE SECRETORY CELL PRE TB SC	SCGB1A1;SCGB3A2;SFTPB	ENSG00000149021;ENSG00000164265;ENSG00000168878
46	724	biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d|AT2	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d	AT2	AT 2	SFTPD;SFTPC;SFTPB	ENSG00000133661;ENSG00000168484;ENSG00000168878
46	1825	hca|0186_10.1016_j.devcel.2020.01.033_6afe089f1e|SECRETORY PROGENITOR CELL	hca:0186_10.1016_j.devcel.2020.01.033_6afe089f1e	SECRETORY PROGENITOR CELL	SECRETORY PROGENITOR CELL	CFTR;SCGB3A2;SFTPB	ENSG00000001626;ENSG00000164265;ENSG00000168878
47	391	biorxiv|78211bc7-6c0f-1014-bc42-c103d41718b8|NMSCWANN	biorxiv:78211bc7-6c0f-1014-bc42-c103d41718b8	NMSCWANN	NMSCWANN	NGFR;SCN7A;NCAM1;CHD2;L1CAM	ENSG00000064300;ENSG00000136546;ENSG00000149294;ENSG00000173575;ENSG00000198910
47	1163	hca|0048_10.1038_s41588-022-01243-4_ae2af85553|NMSCHWANN	hca:0048_10.1038_s41588-022-01243-4_ae2af85553	NMSCHWANN	NMSCHWANN	NGFR;SCN7A;NCAM1;CHD2;L1CAM	ENSG00000064300;ENSG00000136546;ENSG00000149294;ENSG00000173575;ENSG00000198910
47	2952	hca|0428_10.1073_pnas.1914143116_42027a0378|NONMYELINATING SCHWANN CELL	hca:0428_10.1073_pnas.1914143116_42027a0378	NONMYELINATING SCHWANN CELL	NONMYELINATING SCHWANN CELL	NGFR;SCN7A;NCAM1;CFD;L1CAM	ENSG00000064300;ENSG00000136546;ENSG00000149294;ENSG00000197766;ENSG00000198910
47	3281	hca|0500_10.1073_pnas.2306153120_5c49b25904|C15	hca:0500_10.1073_pnas.2306153120_5c49b25904	C15	C 15	NGFR;SCN7A;NCAM1;L1CAM	ENSG00000064300;ENSG00000136546;ENSG00000149294;ENSG00000198910
48	561	biorxiv|9f9eded3-6d6e-1014-996d-af8f6f192d54|CLUSTER 3 CELL	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	CLUSTER 3 CELL	CLUSTER 3 CELL	KLRB1;CCR6;IL7R	ENSG00000111796;ENSG00000112486;ENSG00000168685
48	1180	hca|0049_10.1038_s41586-023-06252-9_3d2f22d6e6|T H -LIKE	hca:0049_10.1038_s41586-023-06252-9_3d2f22d6e6	T H -LIKE	T H LIKE	CCR6;CCL20;IL7R	ENSG00000112486;ENSG00000115009;ENSG00000168685
48	1642	hca|0139_10.1038_s41590-020-0602-z_71058e050d|T H 17	hca:0139_10.1038_s41590-020-0602-z_71058e050d	T H 17	T H 17	CCR6;CCL20;IL22	ENSG00000112486;ENSG00000115009;ENSG00000127318
48	2652	hca|0375_10.1016_j.jaci.2021.07.025_bdc966c89b|ILCS	hca:0375_10.1016_j.jaci.2021.07.025_bdc966c89b	ILCS	ILCS	PTPRC;KLRB1;IL7R	ENSG00000081237;ENSG00000111796;ENSG00000168685
49	772	biorxiv|d8ee72e2-7047-1014-a159-a9ef37bce7a4|ENDOTHELIAL CELL	biorxiv:d8ee72e2-7047-1014-a159-a9ef37bce7a4	ENDOTHELIAL CELL	ENDOTHELIAL CELL	VWF;CLEC14A;CLDN5	ENSG00000110799;ENSG00000176435;ENSG00000184113
49	1149	hca|0047_10.15252_embj.2020107333_a4d0f57474|ENDOTHELIAL CELL	hca:0047_10.15252_embj.2020107333_a4d0f57474	ENDOTHELIAL CELL	ENDOTHELIAL CELL	VWF;CD36;CD34	ENSG00000110799;ENSG00000135218;ENSG00000174059
49	2253	hca|0293_10.1172_jci.insight.150861_5764a5bfad|EC	hca:0293_10.1172_jci.insight.150861_5764a5bfad	EC	EC	VWF;CD34;CLDN5	ENSG00000110799;ENSG00000174059;ENSG00000184113
49	2950	hca|0428_10.1073_pnas.1914143116_42027a0378|ENDOTHELIAL CELL	hca:0428_10.1073_pnas.1914143116_42027a0378	ENDOTHELIAL CELL	ENDOTHELIAL CELL	ICAM2;VWF;CD34	ENSG00000108622;ENSG00000110799;ENSG00000174059
50	1261	hca|0069_10.1038_s41467-021-23355-x_92232969b4|T FH CELL	hca:0069_10.1038_s41467-021-23355-x_92232969b4	T FH CELL	T FH CELL	CXCL13;CXCR5;ICOS;PDCD1	ENSG00000156234;ENSG00000160683;ENSG00000163600;ENSG00000188389
50	1749	hca|0163_10.1126_sciimmunol.abb4432_91494cf647|T FOLLICULAR HELPER (T FH) CELL	hca:0163_10.1126_sciimmunol.abb4432_91494cf647	T FOLLICULAR HELPER (T FH) CELL	T FOLLICULAR HELPER T FH CELL	BCL6;CXCR5;ICOS;PDCD1	ENSG00000113916;ENSG00000160683;ENSG00000163600;ENSG00000188389
50	2968	hca|0432_10.1172_jci.insight.156341_02dc39adcf|TPH/TFH CELL	hca:0432_10.1172_jci.insight.156341_02dc39adcf	TPH/TFH CELL	TPH TFH CELL	CXCL13;ICOS;MAF;PDCD1	ENSG00000156234;ENSG00000163600;ENSG00000178573;ENSG00000188389
50	3181	hca|0480_10.1038_s41590-019-0398-x_7e5ee33388|CT3B	hca:0480_10.1038_s41590-019-0398-x_7e5ee33388	CT3B	CT 3 B	CD200;CXCL13;CXCR5;MAF;PDCD1	ENSG00000091972;ENSG00000156234;ENSG00000160683;ENSG00000178573;ENSG00000188389
51	1413	hca|0090_10.1038_s41586-021-03852-1_eec89a5e36|LYMPHATIC ENDOTHELIUM	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	LYMPHATIC ENDOTHELIUM	LYMPHATIC ENDOTHELIUM	PROX1;LYVE1;CCL21	ENSG00000117707;ENSG00000133800;ENSG00000137077
51	1724	hca|0158_10.2337_db21-0830_d021248f76|LYMPHATIC ENDOTHELIAL CELL	hca:0158_10.2337_db21-0830_d021248f76	LYMPHATIC ENDOTHELIAL CELL	LYMPHATIC ENDOTHELIAL CELL	LYVE1;CCL21;TFF3	ENSG00000133800;ENSG00000137077;ENSG00000160180
