resource	study_uid	context_uid	study_label	labelset	cell_type	normalized_cell_type	n_markers	n_local_private_markers	local_private_fraction	n_same_label_other_study_profiles	marker_fraction_recovered_by_same_label_other_studies	local_private_fraction_recovered_by_same_label_other_studies
LLMarkers	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	hca:0500_10.1073_pnas.2306153120_5c49b25904		C4	C 4	4	2	0.5	2	0.0	0.0
LLMarkers	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	hca:0500_10.1073_pnas.2306153120_5c49b25904		C6	C 6	3	1	0.3333333333333333	3	0.0	0.0
LLMarkers	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	hca:0500_10.1073_pnas.2306153120_5c49b25904		C8	C 8	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	llmarkers|hca|0500_10.1073_pnas.2306153120_5c49b25904	hca:0500_10.1073_pnas.2306153120_5c49b25904		MACULAR RPE	MACULAR RPE	3	3	1.0	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD4 MEMORY BLOOD	CD 4 MEMORY BLOOD	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD4 MEMORY CSF.1	CD 4 MEMORY CSF 1	4	3	0.75	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD4 MEMORY CSF.2	CD 4 MEMORY CSF 2	5	0	0.0	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD4 MEMORY CSF.3	CD 4 MEMORY CSF 3	9	1	0.1111111111111111	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD4 NAÏVE BLOOD	CD 4 NAIVE BLOOD	3	0	0.0	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD8 MEMORY BLOOD	CD 8 MEMORY BLOOD	4	0	0.0	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD8 MEMORY CSF	CD 8 MEMORY CSF	14	7	0.5	0		
LLMarkers	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	llmarkers|hca|0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd		CD8 NAÏVE BLOOD	CD 8 NAIVE BLOOD	3	0	0.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		ACAP	ACAP	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		ART	ART	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		CA	CA	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		CAP	CAP	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		EEC	EEC	4	1	0.25	2	0.0	0.0
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		EECS	EECS	3	0	0.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		MESO	MESO	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		PER	PER	5	5	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		SMC	SMC	3	3	1.0	4	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		TIP	TIP	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		VCAP	VCAP	3	3	1.0	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		VEC	VEC	3	0	0.0	2	0.3333333333333333	
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		VECS	VECS	4	1	0.25	0		
LLMarkers	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	llmarkers|hca|0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11		VEN	VEN	3	3	1.0	0		
LLMarkers	llmarkers|hca|0505_10.1126_scitranslmed.abh2624_475f0b05e7	llmarkers|hca|0505_10.1126_scitranslmed.abh2624_475f0b05e7	hca:0505_10.1126_scitranslmed.abh2624_475f0b05e7		CMS	CMS	4	4	1.0	1	0.0	0.0
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		ACTIVATED/CYCLING T CELL	ACTIVATED CYCLING T CELL	3	0	0.0	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		ACTIVATED/EFFECTOR T CELL	ACTIVATED EFFECTOR T CELL	4	4	1.0	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		ATYPICAL MEMORY B CELL	ATYPICAL MEMORY B CELL	3	3	1.0	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		B CELL	B CELL	6	5	0.8333333333333334	29	1.0	1.0
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		GERMINAL CENTER (GC)-LIKE B CELL	GERMINAL CENTER GC LIKE B CELL	9	7	0.7777777777777778	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		NAIVE	NAIVE	3	3	1.0	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		PC	PC	6	6	1.0	4	0.5	0.5
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		RESIDENT-LIKE MACROPHAGE	RESIDENT LIKE MACROPHAGE	4	4	1.0	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		T CELL	T CELL	3	3	1.0	37	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		TPH CELL	TPH CELL	13	9	0.6923076923076923	0		
LLMarkers	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	llmarkers|hca|0506_10.1038_s41591-022-01680-y_160aaf8b86	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86		TREG	TREG	8	4	0.5	14	0.875	0.75
LLMarkers	llmarkers|hca|0508_10.1016_j.devcel.2022.07.004_cfe769c9cf	llmarkers|hca|0508_10.1016_j.devcel.2022.07.004_cfe769c9cf	hca:0508_10.1016_j.devcel.2022.07.004_cfe769c9cf		TISSUE RESIDENT MEMORY T (TRM) CELL	TISSUE RESIDENT MEMORY T TRM CELL	3	3	1.0	0		
LLMarkers	llmarkers|hca|0509_10.1186_s13073-021-00941-8_26def488c5	llmarkers|hca|0509_10.1186_s13073-021-00941-8_26def488c5	hca:0509_10.1186_s13073-021-00941-8_26def488c5		DUCTAL CELL	DUCTAL CELL	3	3	1.0	4	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|hca|0509_10.1186_s13073-021-00941-8_26def488c5	llmarkers|hca|0509_10.1186_s13073-021-00941-8_26def488c5	hca:0509_10.1186_s13073-021-00941-8_26def488c5		Β-CELL	CELL	5	5	1.0	18	0.8	0.8
LLMarkers	llmarkers|hca|0511_10.1016_j.jcmgh.2020.12.014_7220e03ee7	llmarkers|hca|0511_10.1016_j.jcmgh.2020.12.014_7220e03ee7	hca:0511_10.1016_j.jcmgh.2020.12.014_7220e03ee7		CHAT+ NEURON	CHAT NEURON	4	4	1.0	0		
LLMarkers	llmarkers|hca|0511_10.1016_j.jcmgh.2020.12.014_7220e03ee7	llmarkers|hca|0511_10.1016_j.jcmgh.2020.12.014_7220e03ee7	hca:0511_10.1016_j.jcmgh.2020.12.014_7220e03ee7		NOS1+/VIP+/GAL+	NOS 1 VIP GAL	3	3	1.0	0		
LLMarkers	llmarkers|hca|0512_10.1016_j.gastha.2022.12.004_3866b352db	llmarkers|hca|0512_10.1016_j.gastha.2022.12.004_3866b352db	hca:0512_10.1016_j.gastha.2022.12.004_3866b352db		ICC	ICC	13	9	0.6923076923076923	0		
LLMarkers	llmarkers|hca|0512_10.1016_j.gastha.2022.12.004_3866b352db	llmarkers|hca|0512_10.1016_j.gastha.2022.12.004_3866b352db	hca:0512_10.1016_j.gastha.2022.12.004_3866b352db		PΑC	PC	15	13	0.8666666666666667	4	0.0	0.0
LLMarkers	llmarkers|hca|0512_10.1016_j.gastha.2022.12.004_3866b352db	llmarkers|hca|0512_10.1016_j.gastha.2022.12.004_3866b352db	hca:0512_10.1016_j.gastha.2022.12.004_3866b352db		SMC	SMC	22	20	0.9090909090909091	4	0.22727272727272727	0.25
LLMarkers	llmarkers|hca|0513_10.1186_s13059-019-1906-x_0a4cb34cd5	llmarkers|hca|0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5		ALVEOLAR TYPE 2	ALVEOLAR TYPE 2	3	3	1.0	1	1.0	1.0
LLMarkers	llmarkers|hca|0513_10.1186_s13059-019-1906-x_0a4cb34cd5	llmarkers|hca|0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5		MACROPHAGE	MACROPHAGE	6	6	1.0	28	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|hca|0513_10.1186_s13059-019-1906-x_0a4cb34cd5	llmarkers|hca|0513_10.1186_s13059-019-1906-x_0a4cb34cd5	hca:0513_10.1186_s13059-019-1906-x_0a4cb34cd5		PLASMA CELL	PLASMA CELL	3	3	1.0	15	1.0	1.0
LLMarkers	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	hca:0514_10.1016_j.stemcr.2021.12.008_8ef526797f		IPSC.RPE	IPSC RPE	11	0	0.0	0		
LLMarkers	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	hca:0514_10.1016_j.stemcr.2021.12.008_8ef526797f		IRPE	IRPE	4	0	0.0	0		
LLMarkers	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	hca:0514_10.1016_j.stemcr.2021.12.008_8ef526797f		IRPENC	IRPENC	7	0	0.0	0		
LLMarkers	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	hca:0514_10.1016_j.stemcr.2021.12.008_8ef526797f		IRPENC.HQ	IRPENC HQ	13	2	0.15384615384615385	0		
LLMarkers	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	llmarkers|hca|0514_10.1016_j.stemcr.2021.12.008_8ef526797f	hca:0514_10.1016_j.stemcr.2021.12.008_8ef526797f		RPE	RPE	6	2	0.3333333333333333	2	0.5	0.0
LLMarkers	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	hca:0515_10.1084_jem.20201189_d8d9a9e257		DP ΑΒΓΔ SKIN T CELL	DP SKIN T CELL	5	5	1.0	0		
LLMarkers	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	hca:0515_10.1084_jem.20201189_d8d9a9e257		DP ΑΒΓΔ T CELL	DP T CELL	11	8	0.7272727272727273	0		
LLMarkers	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	hca:0515_10.1084_jem.20201189_d8d9a9e257		SP	SP	3	3	1.0	0		
LLMarkers	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	hca:0515_10.1084_jem.20201189_d8d9a9e257		T REG	T REG	3	3	1.0	2	0.0	0.0
LLMarkers	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	llmarkers|hca|0515_10.1084_jem.20201189_d8d9a9e257	hca:0515_10.1084_jem.20201189_d8d9a9e257		ΓΔ T CELL	T CELL	3	0	0.0	37	0.0	
CAP	cap|1152	cap|1152|cell_type	Single cell atlas of the human retina - all cells - scRNA-seq	cell_type	amacrine cell	AMACRINE CELL	4	4	1.0	0		
CAP	cap|1152	cap|1152|cell_type	Single cell atlas of the human retina - all cells - scRNA-seq	cell_type	midget ganglion cell of retina	MIDGET GANGLION CELL OF RETINA	3	3	1.0	0		
CAP	cap|1152	cap|1152|cell_type	Single cell atlas of the human retina - all cells - scRNA-seq	cell_type	retinal bipolar neuron	RETINAL BIPOLAR NEURON	5	5	1.0	0		
CAP	cap|1152	cap|1152|cell_type	Single cell atlas of the human retina - all cells - scRNA-seq	cell_type	starburst amacrine cell	STARBURST AMACRINE CELL	3	3	1.0	0		
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	HRGC10	HRGC 10	11	11	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	HRGC11	HRGC 11	4	4	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	HRGC3	HRGC 3	11	11	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	HRGC4	HRGC 4	3	3	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	HRGC5	HRGC 5	3	3	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	HRGC9	HRGC 9	11	11	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	ipRGC	IPRGC	15	15	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	MG_OFF	MG OFF	10	10	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	MG_ON	MG ON	11	11	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	PG_OFF	PG OFF	8	8	1.0	1	1.0	1.0
CAP	cap|1153	cap|1153|author_cell_type	snRNA-seq of human retina - retinal ganglion cell subset	author_cell_type	PG_ON	PG ON	10	10	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	BB	BB	5	5	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	DB1	DB 1	5	5	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	DB3a	DB 3 A	5	5	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	DB4a	DB 4 A	4	4	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	DB5	DB 5	5	5	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	DB6	DB 6	7	7	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	GB	GB	5	5	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	IMB	IMB	3	3	1.0	1	1.0	1.0
CAP	cap|1154	cap|1154|author_cell_type	snRNA-seq of human retina - bipolar cell subset	author_cell_type	RB	RB	3	3	1.0	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	AII	AII	9	2	0.2222222222222222	2	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	AII*	AII	9	0	0.0	2	1.0	
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	CAI	CAI	8	5	0.625	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	CAII	CAII	8	4	0.5	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC11	HAC 11	9	2	0.2222222222222222	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC12	HAC 12	9	4	0.4444444444444444	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC13	HAC 13	7	0	0.0	1	1.0	
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC14	HAC 14	9	1	0.1111111111111111	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC15	HAC 15	9	0	0.0	1	1.0	
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC17	HAC 17	8	5	0.625	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC18	HAC 18	7	0	0.0	1	1.0	
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC19	HAC 19	9	3	0.3333333333333333	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC2	HAC 2	9	3	0.3333333333333333	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC20	HAC 20	8	2	0.25	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC21	HAC 21	9	6	0.6666666666666666	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC23	HAC 23	9	2	0.2222222222222222	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC24	HAC 24	10	3	0.3	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC26	HAC 26	10	2	0.2	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC27	HAC 27	8	2	0.25	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC28	HAC 28	9	4	0.4444444444444444	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC29	HAC 29	8	3	0.375	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC3	HAC 3	7	0	0.0	1	1.0	
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC30	HAC 30	10	0	0.0	1	1.0	
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC32	HAC 32	6	1	0.16666666666666666	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC33	HAC 33	10	6	0.6	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC34	HAC 34	8	2	0.25	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC35	HAC 35	9	2	0.2222222222222222	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC37	HAC 37	9	1	0.1111111111111111	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC38	HAC 38	9	5	0.5555555555555556	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC39	HAC 39	10	2	0.2	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC4	HAC 4	6	1	0.16666666666666666	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC40	HAC 40	7	3	0.42857142857142855	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC41	HAC 41	9	3	0.3333333333333333	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC42	HAC 42	8	5	0.625	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC44	HAC 44	9	3	0.3333333333333333	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC45	HAC 45	10	2	0.2	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC46	HAC 46	10	5	0.5	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC48	HAC 48	9	3	0.3333333333333333	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC49	HAC 49	8	2	0.25	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC5	HAC 5	8	1	0.125	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC50	HAC 50	10	1	0.1	1	1.0	1.0
CAP	cap|1155	cap|1155|author_cell_type	snRNA-seq of human retina - amacrine cell subset	author_cell_type	HAC51	HAC 51	9	0	0.0	1	1.0	
