source_corpus	paper_id	paper_key	cell_type	normalized_cell_type	neighborhood	n_markers	n_local_private_markers	local_private_fraction	n_same_label_other_paper_profiles	n_same_label_other_paper_markers	marker_fraction_recovered_by_same_label_other_papers	local_private_fraction_recovered_by_same_label_other_papers	n_same_neighborhood_other_paper_profiles	marker_fraction_recovered_by_same_neighborhood_other_papers	local_private_marker_names
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	ASTROCYTE	ASTROCYTE		6	3	0.5	7	27	0.5	0.6666666666666666	0		GFAP; SPARCL1; FOS
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	BIPOLAR CELL	BIPOLAR CELL		4	4	1.0	3	12	0.5	0.5	0		CAMK2B; GRM6; TRPM1; TMEM215
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	CONE PHOTORECEPTOR	CONE PHOTORECEPTOR		4	4	1.0	2	15	0.5	0.5	0		OPN1LW; OPN1SW; GNAT2; OPN1MW
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	HORIZONTAL CELL	HORIZONTAL CELL		3	3	1.0	1	4	0.6666666666666666	0.6666666666666666	0		ONECUT2; ONECUT1; LHX1
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	MICROGLIA	MICROGLIA	monocyte/macrophage	4	4	1.0	17	92	1.0	1.0	202	1.0	C1QA; CD163; TMEM119; AIF1
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	MÜLLER GLIA	MULLER GLIA		9	6	0.6666666666666666	3	13	0.3333333333333333	0.16666666666666666	0		SLC1A3; TIMP3; HIF1A; SLC2A1; DBI; SHMT2
hca	0423_10.1038_s41467-019-12780-8_0da964452a	hca:0423_10.1038_s41467-019-12780-8_0da964452a	ROD PHOTORECEPTOR	ROD PHOTORECEPTOR		3	3	1.0	1	9	0.3333333333333333	0.3333333333333333	0		PDE6A; PPEF2; NR2E3
hca	0425_10.1038_s41598-017-05266-4_54c44ec7e0	hca:0425_10.1038_s41598-017-05266-4_54c44ec7e0	Α-CELL	CELL		26	26	1.0	17	99	0.23076923076923078	0.23076923076923078	0		PDK4; MYL6; RBX1; TMEM176B; FAM46A; GCG; STMN1; TTR; ELL2; CYSTM1; CLU; PALLD; H3F3B; LDHA; GC; CRYBA2; ALDH1A1; C10ORF10; BEX3; TM4SF4; NAA20; HIGD1A; SERPINA1; HLA-E; GPX3; FABP5
hca	0425_10.1038_s41598-017-05266-4_54c44ec7e0	hca:0425_10.1038_s41598-017-05266-4_54c44ec7e0	Β-CELL	CELL		20	20	1.0	17	99	0.25	0.25	0		RRAGD; ACAT1; HNRNPC; RPL3; DNAJC3; SERINC1; FAM162A; IAPP; PFKFB2; CANX; MAP1B; HADH; G6PC2; UCHL1; EIF4A2; SEC11C; TVP23B; SCD; OLMALINC; INS
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	ACTIVATED TRM/TEM CLUSTER	ACTIVATED TRM TEM CLUSTER	T cell	3	0	0.0	0	0			250	1.0	
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	ACTIVATION-ASSOCIATED CLUSTER	ACTIVATION ASSOCIATED CLUSTER		3	1	0.3333333333333333	0	0			0		IL4R
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	CD4 + NAIVE/CENTRAL MEMORY (NV/CM)	CD 4 NAIVE CENTRAL MEMORY NV CM	T cell	3	2	0.6666666666666666	0	0			250	1.0	KLF2; LEF1
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	CYTOKINE	CYTOKINE		10	6	0.6	0	0			0		LAG3; CCL20; HAVCR2; IL10; CD226; HOPX
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	CYTOTOXIC	CYTOTOXIC		5	4	0.8	2	12	0.2	0.25	0		GNLY; EOMES; ZEB2; ZNF683
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	INTERFERON (IFN) RESPONSE	INTERFERON IFN RESPONSE		6	6	1.0	0	0			0		JAK2; STAT1; IFIT3; IFIT2; MX1; IRF7
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	NAIVE OR TCM CELL	NAIVE OR TCM CELL	T cell	3	2	0.6666666666666666	0	0			250	1.0	TCF7; CCR7
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	PROLIFERATION	PROLIFERATION		5	4	0.8	0	0			0		ORC6; G0S2; LIF; CENPV
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	REGULATORY T CELL (TREG)	REGULATORY T CELL TREG	T cell	3	1	0.3333333333333333	0	0			250	1.0	IL2RA
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	TEM/TRM-LIKE CLUSTER	TEM TRM LIKE CLUSTER	T cell	5	4	0.8	0	0			250	1.0	GZMB; CXCR6; ITGA1; CCL5
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	TREG	TREG	T cell	4	2	0.5	14	41	0.75	0.5	250	0.75	IRF4; TNFRSF4
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	ACINAR CELL	ACINAR CELL		4	4	1.0	6	23	1.0	1.0	0		REG1A; CTRB2; REG3A; PRSS1
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	C1	C 1		6	3	0.5	5	21	0.0	0.0	0		TPX2; CENPF; NUSAP1
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	C2	C 2		3	3	1.0	3	12	0.0	0.0	0		MXD1; LMO7; ELF3
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	C3	C 3		5	5	1.0	3	16	0.0	0.0	0		LAMC2; SERPINE1; LAMA4; MMP1; LAMB3
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	C5	C 5		4	4	1.0	2	9	0.0	0.0	0		KRT1; KRT6B; KRT10; KRTDAP
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	CANCER CELL	CANCER CELL		10	10	1.0	2	15	0.1	0.1	0		KRT23; EPCAM; PI3; SOX9; KRT17; KRT7; KRT19; KRT14; S100A2; KRT6A
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	CLUSTER 1	CLUSTER 1		3	0	0.0	13	56	0.0		0		
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	ENDOTHELIAL CELL	ENDOTHELIAL CELL	endothelial	3	3	1.0	27	115	1.0	1.0	74	1.0	PLVAP; SPARCL1; CLDN5
hca	0427_10.7150_ijbs.58886_44183be8e8	hca:0427_10.7150_ijbs.58886_44183be8e8	MYELOID CELL	MYELOID CELL	monocyte/macrophage	6	6	1.0	9	25	0.3333333333333333	0.3333333333333333	202	0.8333333333333334	LYZ; CTSC; EREG; IL1B; FCGR2A; CCL4L2
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	ARTERIAL-DERIVED CELL	ARTERIAL DERIVED CELL		3	3	1.0	0	0			0		HEY1; GJA4; GJA5
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	CHORIOCAPILLARIS	CHORIOCAPILLARIS		5	2	0.4	0	0			0		SPARC; PCDH12
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	CHORIOCAPILLARIS ENDOTHELIAL CELL	CHORIOCAPILLARIS ENDOTHELIAL CELL	endothelial	5	1	0.2	0	0			72	0.4	S1PR3
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	CHOROIDAL ENDOTHELIAL CELL	CHOROIDAL ENDOTHELIAL CELL	endothelial	5	3	0.6	0	0			72	0.6	CCL2; CLU; SELENOP
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	ENDOTHELIAL CELL	ENDOTHELIAL CELL	endothelial	3	3	1.0	27	114	0.6666666666666666	0.6666666666666666	72	0.6666666666666666	ICAM2; VWF; CD34
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	MELANOCYTE	MELANOCYTE		4	4	1.0	6	21	1.0	1.0	0		DCT; TYRP1; MLANA; PMEL
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	NONMYELINATING SCHWANN CELL	NONMYELINATING SCHWANN CELL		5	5	1.0	0	0			0		NGFR; SCN7A; NCAM1; CFD; L1CAM
hca	0428_10.1073_pnas.1914143116_42027a0378	hca:0428_10.1073_pnas.1914143116_42027a0378	VEIN	VEIN		4	3	0.75	0	0			0		SELE; ACKR1; CCL23
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	CAPILLARY	CAPILLARY		5	5	1.0	1	3	0.0	0.0	0		SASH1; IFITM3; CREB5; SLC9C1; FABP5
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	CARDIOMYOCYTE	CARDIOMYOCYTE		7	7	1.0	8	49	0.7142857142857143	0.7142857142857143	0		MYL7; NPPB; ACTA1; ADGRL3; GRIK2; NPPA; MYH6
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	FIBROBLAST	FIBROBLAST	fibroblast/stromal	10	10	1.0	28	88	0.6	0.6	148	0.8	DCN; ACTB; FAP; COL1A1; MGP; CTGF; LUM; BGN; PLA2G2A; GPX3
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	FIBROBLAST SUBPOPULATION	FIBROBLAST SUBPOPULATION	fibroblast/stromal	5	5	1.0	0	0			148	0.4	CCL2; THBS4; PCOLCE2; GPC6; ELN
hca	0430_10.1101_2021.07.06.451312_11ba989c20	hca:0430_10.1101_2021.07.06.451312_11ba989c20	LYVE1+ RESIDENT MACROPHAGE	LYVE 1 RESIDENT MACROPHAGE	monocyte/macrophage	5	5	1.0	0	0			202	0.8	SIGLEC1; HSPH1; LYVE1; FOLR2; MRC1
hca	0431_10.1038_s44161-022-00028-6_b4c8c1227f	hca:0431_10.1038_s44161-022-00028-6_b4c8c1227f	MAC1	MAC 1		6	5	0.8333333333333334	2	7	0.16666666666666666	0.2	0		SIGLEC1; TREM2; F13A1; CD163; MRC1
hca	0431_10.1038_s44161-022-00028-6_b4c8c1227f	hca:0431_10.1038_s44161-022-00028-6_b4c8c1227f	MAC2	MAC 2		7	6	0.8571428571428571	4	13	0.0	0.0	0		IL1B; CXCL3; FOLR2; CXCL8; CCL3; CCL4
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	CLUSTER 11	CLUSTER 11		5	0	0.0	2	12	0.0		0		
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	CLUSTER 3	CLUSTER 3		4	1	0.25	11	83	0.25	1.0	0		GZMK
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	CLUSTER 7	CLUSTER 7		4	0	0.0	4	17	0.25		0		
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	CLUSTER 9	CLUSTER 9		4	1	0.25	1	6	0.0	0.0	0		XCL1
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	ISG-ENRICHED CLUSTER	ISG ENRICHED CLUSTER		5	5	1.0	0	0			0		OAS1; IFIT3; IFI44; LY6E; IFIT1
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	LN T CELL	LN T CELL	T cell	4	2	0.5	0	0			254	1.0	GZMH; GNLY
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	TPH/TFH	TPH TFH		4	1	0.25	0	0			0		HLA-DRA
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	TPH/TFH CELL	TPH TFH CELL		4	0	0.0	0	0			0		
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	TPH/TFH CLUSTER	TPH TFH CLUSTER		6	3	0.5	0	0			0		LAG3; TNFRSF18; TOX
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	TREG	TREG	T cell	5	3	0.6	14	41	0.8	0.6666666666666666	254	1.0	FOXP3; CD27; CTLA4
hca	0433_10.15252_embr.201540946_1830154973	hca:0433_10.15252_embr.201540946_1830154973	ACINAR CELL	ACINAR CELL		5	5	1.0	6	22	0.8	0.8	0		REG1A; CTRB2; REG3A; REG1B; PRSS2
hca	0433_10.15252_embr.201540946_1830154973	hca:0433_10.15252_embr.201540946_1830154973	ALPHA CELL	ALPHA CELL		5	3	0.6	5	42	0.8	1.0	0		TTR; GC; IRX2
hca	0433_10.15252_embr.201540946_1830154973	hca:0433_10.15252_embr.201540946_1830154973	BETA CELL	BETA CELL		9	8	0.8888888888888888	9	64	0.4444444444444444	0.5	0		PAX4; HNF1A; PDX1; GCK; BMI1; MAFA; DLK1; INS
hca	0433_10.15252_embr.201540946_1830154973	hca:0433_10.15252_embr.201540946_1830154973	PAN‐ENDOCRINE	PANENDOCRINE		3	3	1.0	0	0			0		PAX6; NEUROD1; MORF4L1
hca	0433_10.15252_embr.201540946_1830154973	hca:0433_10.15252_embr.201540946_1830154973	PP CELL	PP CELL		4	3	0.75	1	3	0.0	0.0	0		ETV1; PPY; MEIS1
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	AMPLIFYING CELL	AMPLIFYING CELL		3	3	1.0	0	0			0		BIRC5; MKI67; RRM2
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	CONJUNCTIVAL CELL	CONJUNCTIVAL CELL		3	3	1.0	0	0			0		KRT7; KRT4; KRT13
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	LIMBAL PROGENITOR CELL	LIMBAL PROGENITOR CELL		4	0	0.0	0	0			0		
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	LPC	LPC		8	8	1.0	0	0			0		DCN; SLPI; SLC6A6; IFITM3; DEGS1; PLIN2; MMP10; LTB4R
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	LSC	LSC		28	24	0.8571428571428571	0	0			0		PDK4; SELE; YBX1; SPI1; KLF6; LYL1; NPDC1; FOXO3; ABCG2; RAMP3; KLF2; RNASE1; IGFBP4; ITGA9; TSPAN7; ATF3; SOX17; C10ORF10; NNMT; A2M; JUN; GATA2; MAFK; ECSCR
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	MELANOCYTE	MELANOCYTE		3	3	1.0	6	21	1.0	1.0	0		TYR; TYRP1; MLANA
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	PROGENITOR	PROGENITOR		3	3	1.0	2	12	0.0	0.0	0		KRT19; KRT15; KRT14
hca	0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	TERMINALLY DIFFERENTIATED CELL	TERMINALLY DIFFERENTIATED CELL		6	6	1.0	0	0			0		GJA1; IVL; SPRR1B; KRT3; KRT12; SPRR2A
hca	0438_10.1016_j.celrep.2023.112086_4947038a16	hca:0438_10.1016_j.celrep.2023.112086_4947038a16	CARDIOMYOCYTE	CARDIOMYOCYTE		5	5	1.0	8	46	0.0	0.0	0		KIF9; RSPH6A; MDM2; PLCE1; ARHGAP1
hca	0438_10.1016_j.celrep.2023.112086_4947038a16	hca:0438_10.1016_j.celrep.2023.112086_4947038a16	EC-ANGIOGENIC	EC ANGIOGENIC		6	4	0.6666666666666666	0	0			0		PIK3C2A; MYO1B; INSR; PECAM1
hca	0438_10.1016_j.celrep.2023.112086_4947038a16	hca:0438_10.1016_j.celrep.2023.112086_4947038a16	EC-KCNIP4	EC KCNIP 4		3	1	0.3333333333333333	0	0			0		KCNIP4
hca	0438_10.1016_j.celrep.2023.112086_4947038a16	hca:0438_10.1016_j.celrep.2023.112086_4947038a16	EC-LYMPHATIC	EC LYMPHATIC	endothelial	3	3	1.0	0	0			74	1.0	CCL21; MMRN1; PKHD1L1
hca	0438_10.1016_j.celrep.2023.112086_4947038a16	hca:0438_10.1016_j.celrep.2023.112086_4947038a16	FIBROBLAST	FIBROBLAST	fibroblast/stromal	8	8	1.0	28	84	0.0	0.0	149	0.375	VCAN; AEBP1; ALDH5A1; THBS4; ANO1; NTM; COL14A1; PRELP
hca	0438_10.1016_j.celrep.2023.112086_4947038a16	hca:0438_10.1016_j.celrep.2023.112086_4947038a16	MACROPHAGE	MACROPHAGE	monocyte/macrophage	4	4	1.0	28	69	0.0	0.0	202	0.0	CELSR1; HIBADH; ABCA9; CD163L1
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	ASTROCYTE	ASTROCYTE		4	3	0.75	7	28	0.5	0.3333333333333333	0		CD44; RFX4; EDNRB
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	ASTROCYTES	ASTROCYTES		8	6	0.75	5	23	0.25	0.16666666666666666	0		MT3; CRYAB; BCL6; GLUL; FOS; LINC01088
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	EN-L2-3	EN L 2 3		24	24	1.0	0	0			0		PKM; KCNN2; HSP90AA1; CUX2; HSPH1; CLU; COX7C; ATF4; FAIM2; APP; FARS2; GRIA4; NELL1; B2M; GRM5; ROBO1; UBB; KCNB2; SLC22A10; PPIA; LINC01266; BCYRN1; LINC00657; NEFL
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	INTERNEURON	INTERNEURON		4	4	1.0	3	9	0.5	0.5	0		SV2C; GAD2; SST; PVALB
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	MICROGLIA	MICROGLIA	monocyte/macrophage	12	12	1.0	17	85	0.4166666666666667	0.4166666666666667	202	0.6666666666666666	CD74; MSR1; FTL; SYNDIG1; ASAH1; CD68; ACSL1; RUNX1; P2RY12; CSF1R; KCNQ3; DPYD
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	OL	OL		4	4	1.0	0	0			0		PLP1; ST18; CNP; MBP
hca	0439_10.1038_s41586-019-1404-z_d7516e129c	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	OLS	OLS		5	4	0.8	0	0			0		BCAS1; SEMA6A; GLDN; SGMS1
hca	0440_10.1186_s13073-023-01179-2_de903e74e7	hca:0440_10.1186_s13073-023-01179-2_de903e74e7	Α-CELL	CELL		5	5	1.0	15	119	0.6	0.6	0		PDK4; FAP; GCG; LOXL4; PTPRT
hca	0440_10.1186_s13073-023-01179-2_de903e74e7	hca:0440_10.1186_s13073-023-01179-2_de903e74e7	Β-CELL	CELL		7	7	1.0	15	119	0.2857142857142857	0.2857142857142857	0		TRPM3; IAPP; HNRNPA2B1; ZNF385D; LRFN2; PLUT; INS
hca	0440_10.1186_s13073-023-01179-2_de903e74e7	hca:0440_10.1186_s13073-023-01179-2_de903e74e7	Γ-CELL	CELL		5	5	1.0	15	119	0.2	0.2	0		THSD7A; PPY; CNTNAP5; CACNA2D3; RBFOX3
hca	0440_10.1186_s13073-023-01179-2_de903e74e7	hca:0440_10.1186_s13073-023-01179-2_de903e74e7	Δ-CELL	CELL		5	5	1.0	15	119	0.2	0.2	0		SST; KCNT2; LRFN5; ERBB4; ADARB2
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	ASTROCYTES	ASTROCYTES		9	9	1.0	5	24	0.4444444444444444	0.4444444444444444	0		VIM; SOX9; GFAP; GLUL; ALDH1L1; GJA1; ALDH1A1; NDRG2; AQP4
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	EX1	EX 1		4	1	0.25	0	0			0		HTR2C
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	EX7	EX 7		8	5	0.625	0	0			0		FKBP4; KIF16B; FIBP; DPP10; RORB
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	EX9	EX 9		3	0	0.0	0	0			0		
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	EXCITATORY NEURONS	EXCITATORY NEURONS		3	3	1.0	1	3	0.0	0.0	0		SLC17A6; SLC17A7; SATB2
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	INHIBITORY NEURONS	INHIBITORY NEURONS		3	3	1.0	1	5	0.0	0.0	0		VGAT; GAD1; GAD2
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	NEURONS	NEURONS		3	3	1.0	2	10	0.0	0.0	0		STMN2; SNAP25; RBFOX3
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	OLIGODENDROCYTES	OLIGODENDROCYTES		5	5	1.0	3	7	1.0	1.0	0		MAG; PLP1; MOG; MOBP; MBP
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	OPC2	OPC 2		3	2	0.6666666666666666	0	0			0		HSP90AA1; PRNP
hca	0441_10.1038_s41593-020-0621-y_a3edefca60	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	OPCS	OPCS		6	6	1.0	0	0			0		SOX10; PTGDS; PDGFRA; PCDH15; OLIG1; OLIG2
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	BM	BM		5	4	0.8	0	0			0		TP63; KLHL29; FHOD3; KRT14
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	ENDOTHELIAL CELLS	ENDOTHELIAL CELLS	endothelial	5	5	1.0	3	6	0.0	0.0	74	0.8	MECOM; MMRN1; LDB2; ST6GALNAC3; PKHD1L1
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	FIBROBLASTS	FIBROBLASTS		4	4	1.0	5	19	0.0	0.0	0		RUNX1T1; CXCL12; SLIT2; LAMA2
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	LASP	LASP		9	8	0.8888888888888888	0	0			0		BARX2; NCALD; EHF; ELF5; CCL28; KIT; KRT15; ALDH1A3
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	LHS	LHS		13	13	1.0	0	0			0		ESR1; GATA3; INPP4B; FOXA1; TTC6; AFF3; ANKRD30A; NEK10; CTNND2; ERBB4; THSD4; MYBPC1; DACH1
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	T CELLS	T CELLS	T cell	8	8	1.0	4	19	0.0	0.0	255	0.875	ARHGAP15; PTPRC; IFNG; GZMK; SKAP1; CD96; IL7R; THEMIS
hca	0448_10.1101_2022.02.15.480622_6cb3eae5b8	hca:0448_10.1101_2022.02.15.480622_6cb3eae5b8	ASTROCYTES	ASTROCYTES		4	4	1.0	5	28	0.75	0.75	0		ATP1A2; SLC1A2; GJA1; AQP4
hca	0448_10.1101_2022.02.15.480622_6cb3eae5b8	hca:0448_10.1101_2022.02.15.480622_6cb3eae5b8	MICROGLIA	MICROGLIA	monocyte/macrophage	3	3	1.0	17	91	0.6666666666666666	0.6666666666666666	202	1.0	PTPRC; CTSS; ITGAM
hca	0448_10.1101_2022.02.15.480622_6cb3eae5b8	hca:0448_10.1101_2022.02.15.480622_6cb3eae5b8	OLIGODENDROCYTES	OLIGODENDROCYTES		4	4	1.0	3	7	1.0	1.0	0		PLP1; MOG; MOBP; MBP
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	CCR1 + MACROPHAGES	CCR 1 MACROPHAGES	monocyte/macrophage	3	0	0.0	0	0			201	1.0	
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	CD14 + DC3	CD 14 DC 3		4	2	0.5	0	0			0		EREG; ATF3
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	CD14 + DC3S	CD 14 DC 3 S		13	8	0.6153846153846154	0	0			0		HIF1A; AREG; CD83; IL6; IL10; CEBPB; OLR1; XBP1
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	CDC1	CDC 1	dendritic cell	3	2	0.6666666666666666	10	19	0.3333333333333333	0.5	40	0.3333333333333333	C1ORF54; XCR1
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	MARCO + MACROPHAGES	MARCO MACROPHAGES	monocyte/macrophage	4	4	1.0	0	0			201	1.0	MARCO; F13A1; C1QC; C1QB
hca	0449_10.1084_jem.20202345_e99c99a876	hca:0449_10.1084_jem.20202345_e99c99a876	MREGDC	MREGDC		6	2	0.3333333333333333	2	12	0.5	0.5	0		LAMP3; TBX21
